 TITLE="PROPELLER"
 VARIABLES= "X" "Y" "Z" 
 ZONE T="BLADE   1" F=POINT, I=  41 J=  22
  -0.9263998880904033E-02   0.3095282218462861E+00  -0.9137575798596589E-01
  -0.2593780559762646E-01   0.3040535127460712E+00  -0.1082067957829278E+00
  -0.4252313962052382E-01   0.2988469705534171E+00  -0.1218512923931404E+00
  -0.5711689958061271E-01   0.2940369693773313E+00  -0.1330395050585648E+00
  -0.7002888278167584E-01   0.2902165314875415E+00  -0.1411793685995739E+00
  -0.8131387744479865E-01   0.2878467669356396E+00  -0.1459502930162632E+00
  -0.9567210077444152E-01   0.2886996260551222E+00  -0.1442559363855302E+00
  -0.1018825936225750E+00   0.2894073010396737E+00  -0.1428308908176561E+00
  -0.1057559002974464E+00   0.2917361981878361E+00  -0.1380117383911279E+00
  -0.1131478980240501E+00   0.2970885141596173E+00  -0.1260780076828009E+00
  -0.1129736235834450E+00   0.3019168274472659E+00  -0.1140327960325950E+00
  -0.1101575349545421E+00   0.3071797231044811E+00  -0.9898417540338396E-01
  -0.1050684008377984E+00   0.3124023664327633E+00  -0.8100623873531582E-01
  -0.9842459507774470E-01   0.3170927808454334E+00  -0.6007842876227279E-01
  -0.8881482523211864E-01   0.3205152415618788E+00  -0.3777868702541130E-01
  -0.7719696303177143E-01   0.3224197167557879E+00  -0.1423992675370972E-01
  -0.6276156661879084E-01   0.3226058511784634E+00   0.9094726617809443E-02
  -0.4766184577029203E-01   0.3210667554024929E+00   0.3276259822036943E-01
  -0.3078376057709497E-01   0.3180047833741310E+00   0.5504731617441078E-01
  -0.1298978693389755E-01   0.3137459379214083E+00   0.7563554524593155E-01
   0.4592486847334022E-02   0.3086021106604619E+00   0.9445626799075624E-01
   0.2238662556698064E-01   0.3032249350019414E+00   0.1105074117871826E+00
   0.3966934907000801E-01   0.2980995040912847E+00   0.1236686497353458E+00
   0.5601846115732818E-01   0.2937243680989348E+00   0.1337282500136563E+00
   0.7032120576132994E-01   0.2903045283452986E+00   0.1409983336392570E+00
   0.8357218241300193E-01   0.2885466555908341E+00   0.1445616713177393E+00
   0.9660298923297266E-01   0.2889855684579056E+00   0.1436822553062650E+00
   0.1018825936225751E+00   0.2894073010396738E+00   0.1428308908176560E+00
   0.1034727178976768E+00   0.3064623124098129E+00   0.1519542005316065E+00
   0.1058445139968257E+00   0.3083630794460748E+00   0.1480589045660652E+00
   0.1102500053348184E+00   0.3130261085647371E+00   0.1379270943056036E+00
   0.1094896211191564E+00   0.3180549246725857E+00   0.1258979462830324E+00
   0.1054713313809341E+00   0.3235431912254784E+00   0.1110361715766669E+00
   0.9916154515412683E-01   0.3291621855977255E+00   0.9306709170967993E-01
   0.9018743331501054E-01   0.3342529054802404E+00   0.7269266238615069E-01
   0.7886751997881383E-01   0.3383413908048226E+00   0.5034214193921215E-01
   0.6537436721517882E-01   0.3410239890837071E+00   0.2668083312426906E-01
   0.5094052949116681E-01   0.3420614175018880E+00   0.1792942656233418E-02
   0.3539454992970636E-01   0.3412756221236737E+00  -0.2324172392205315E-01
   0.1882485800248527E-01   0.3387541013195040E+00  -0.4748564863182028E-01
   0.2668513768560164E-02   0.3346367390061526E+00  -0.7090473111222963E-01
  -0.1409555037919508E-01   0.3294771169466674E+00  -0.9194594822656160E-01
  -0.3042455317513191E-01   0.3237246067827195E+00  -0.1105061398753168E+00
  -0.4635227905326647E-01   0.3180438512374957E+00  -0.1259259174149275E+00
  -0.6062123500883279E-01   0.3127875780548341E+00  -0.1384671766208893E+00
  -0.7311339079993173E-01   0.3084875763668630E+00  -0.1477993342815465E+00
  -0.8398505477696130E-01   0.3056710803412718E+00  -0.1535396321142173E+00
  -0.9760214474864623E-01   0.3059800572474995E+00  -0.1529229628067229E+00
  -0.1034727178976769E+00   0.3064623124098129E+00  -0.1519542005316065E+00
  -0.1071704184460746E+00   0.3087392193186425E+00  -0.1472729521714175E+00
  -0.1142956625945716E+00   0.3140886444780948E+00  -0.1354900416882453E+00
  -0.1144386067878749E+00   0.3192375239828422E+00  -0.1228683493340484E+00
  -0.1121028044245116E+00   0.3249314885707857E+00  -0.1069053587148130E+00
  -0.1076494440393001E+00   0.3306359424153854E+00  -0.8768752231566031E-01
  -0.1012549679570987E+00   0.3357228408369997E+00  -0.6556982634645336E-01
  -0.9203642061428818E-01   0.3395065974168121E+00  -0.4176719163683591E-01
  -0.8049540803625971E-01   0.3416550641039883E+00  -0.1676440153626544E-01
  -0.6616411496433675E-01   0.3419675654954239E+00   0.8210489382639380E-02
  -0.5073638384156049E-01   0.3404424812797675E+00   0.3328881083554426E-01
  -0.3353297823226472E-01   0.3372772919650311E+00   0.5703732384592271E-01
